Invoice,InvoiceDate,ID,Total
513554,2010-06-25,13324.0,445.61
513555,2010-06-25,13291.0,379.07
513556,2010-06-25,13999.0,341.1
513557,2010-06-25,16497.0,130.05
513558,2010-06-25,17138.0,322.11
513559,2010-06-25,17804.0,141.28
513560,2010-06-25,13564.0,510.15
513561,2010-06-25,13564.0,14.850000000000001
513562,2010-06-25,17965.0,14.33
513563,2010-06-25,12986.0,298.40000000000003
513564,2010-06-25,17050.0,300.13
513565,2010-06-25,16422.0,72.45
513566,2010-06-25,17364.0,358.47
513567,2010-06-25,14798.0,97.84
513568,2010-06-25,12921.0,684.12
513569,2010-06-25,16961.0,162.05
513570,2010-06-25,18168.0,136.35
513572,2010-06-25,13856.0,95.62
513573,2010-06-25,15824.0,394.8
513575,2010-06-25,12928.0,333.6
513576,2010-06-25,16539.0,181.6
513577,2010-06-25,13468.0,124.39999999999999
513578,2010-06-25,15779.0,67.38
513581,2010-06-25,15660.0,199.38
513584,2010-06-27,17243.0,148.4
513585,2010-06-27,14538.0,323.19
513586,2010-06-27,15580.0,34.92
513589,2010-06-27,14970.0,863.91
513591,2010-06-27,14970.0,39.8
513592,2010-06-27,14275.0,116.88
513593,2010-06-27,15569.0,620.59
513594,2010-06-27,16782.0,291.72
513596,2010-06-27,16258.0,991.08
513597,2010-06-27,16858.0,387.82
513598,2010-06-27,13542.0,145.57
513599,2010-06-27,16777.0,61.74
513600,2010-06-27,18214.0,290.46
513601,2010-06-27,15260.0,253.8
513602,2010-06-27,14058.0,321.23
513604,2010-06-27,13861.0,128.43
513605,2010-06-27,13230.0,304.29
513606,2010-06-27,15144.0,634.16
513607,2010-06-27,13802.0,1903.16
513608,2010-06-27,15547.0,296.12
513609,2010-06-27,14606.0,137.7
513611,2010-06-27,18260.0,128.52
513612,2010-06-27,14199.0,220.65
513613,2010-06-27,15102.0,198.77999999999997
513614,2010-06-27,17618.0,212.63
513615,2010-06-27,15998.0,725.31
513616,2010-06-27,16059.0,367.86
513617,2010-06-27,16950.0,201.25
513618,2010-06-27,13585.0,318.37
513619,2010-06-27,16453.0,102.25
513620,2010-06-27,14532.0,369.58
513621,2010-06-27,13414.0,571.36
513622,2010-06-27,16563.0,456.94
513623,2010-06-27,14867.0,86.54
513624,2010-06-27,14492.0,288.05
513625,2010-06-27,14505.0,928.83
513626,2010-06-27,17364.0,636.87
513627,2010-06-27,17194.0,549.88
513628,2010-06-27,14505.0,174.8
513629,2010-06-27,17561.0,172.2
513630,2010-06-27,17372.0,147.45
513631,2010-06-27,12951.0,180.85000000000002
513632,2010-06-27,15264.0,454.66
513633,2010-06-27,16529.0,394.5
513634,2010-06-27,17812.0,101.39999999999999
513635,2010-06-27,16701.0,353.02
513636,2010-06-27,17905.0,121.05
513637,2010-06-27,17640.0,720.3
513638,2010-06-27,16168.0,188.57999999999998
513639,2010-06-27,17001.0,337.95
513640,2010-06-27,17001.0,63.879999999999995
513641,2010-06-27,16838.0,229.53
513642,2010-06-27,14676.0,206.76
513643,2010-06-27,13057.0,9.149999999999999
513644,2010-06-27,17096.0,319.6
513646,2010-06-28,16746.0,305.7
513647,2010-06-28,14646.0,13330.38
513648,2010-06-28,14341.0,348.06
513649,2010-06-28,14646.0,1540.0
513650,2010-06-28,17091.0,455.18
513651,2010-06-28,14045.0,666.4
513652,2010-06-28,14437.0,185.46
513653,2010-06-28,16754.0,7500.32
513656,2010-06-28,13911.0,138.44
513657,2010-06-28,16733.0,259.68
513658,2010-06-28,17389.0,436.28
513659,2010-06-28,14769.0,547.73
513660,2010-06-28,17863.0,264.24
513661,2010-06-28,14947.0,116.92
513662,2010-06-28,16138.0,72.3
513663,2010-06-28,12935.0,308.38
513664,2010-06-28,16040.0,166.35
513665,2010-06-28,17437.0,373.17
513666,2010-06-28,14534.0,142.17000000000002
513667,2010-06-28,15523.0,1321.95
513669,2010-06-28,15694.0,306.95
513670,2010-06-28,15581.0,7.49
513674,2010-06-28,16012.0,975.33
513708,2010-06-28,15953.0,102.86
513709,2010-06-28,12980.0,324.0
513712,2010-06-28,13129.0,108.75
513713,2010-06-28,17578.0,156.43
513714,2010-06-28,17841.0,200.91
513732,2010-06-28,15791.0,998.27
513744,2010-06-28,14295.0,730.9
513747,2010-06-28,16571.0,305.07
513750,2010-06-28,17019.0,428.04
513751,2010-06-28,13123.0,355.44
513752,2010-06-28,17068.0,166.88
513761,2010-06-28,17448.0,275.3
513762,2010-06-28,12451.0,2151.27
513763,2010-06-28,12784.0,1034.33
513766,2010-06-28,15882.0,119.7
513767,2010-06-28,16754.0,1740.24
513768,2010-06-28,17667.0,767.05
513769,2010-06-28,12701.0,161.28
513770,2010-06-28,17669.0,595.39
513772,2010-06-28,17259.0,318.82
513773,2010-06-28,13831.0,244.6
513774,2010-06-28,12346.0,142.31
513775,2010-06-28,17448.0,464.62
513776,2010-06-28,16754.0,2814.0
513777,2010-06-28,15489.0,265.5
513778,2010-06-28,17326.0,172.6
513779,2010-06-28,14282.0,262.85
513781,2010-06-28,13798.0,344.5
513782,2010-06-28,14915.0,121.3
513783,2010-06-28,18008.0,1345.62
513785,2010-06-28,16168.0,223.95
513786,2010-06-28,18041.0,148.47
513787,2010-06-28,14651.0,99.9
513788,2010-06-28,13152.0,350.56
513789,2010-06-28,12485.0,708.1
513790,2010-06-28,13069.0,456.90000000000003
513791,2010-06-28,18036.0,199.93
513792,2010-06-28,14020.0,304.68
513793,2010-06-28,17576.0,214.99
513794,2010-06-28,13859.0,314.7
513795,2010-06-28,12527.0,301.8
513796,2010-06-28,12799.0,219.35
513797,2010-06-28,16499.0,225.73000000000002
513799,2010-06-28,14182.0,119.8
513800,2010-06-29,14025.0,603.46
513801,2010-06-29,13577.0,314.99
513802,2010-06-29,14110.0,308.1
513803,2010-06-29,16754.0,155.51999999999998
513804,2010-06-29,16754.0,175.0
513805,2010-06-29,16197.0,96.39999999999999
513809,2010-06-29,12682.0,286.24
513810,2010-06-29,14156.0,142.8
513811,2010-06-29,14735.0,357.84
513812,2010-06-29,14477.0,330.0
513813,2010-06-29,13023.0,651.13
513814,2010-06-29,15544.0,353.98
513815,2010-06-29,12647.0,219.6
513816,2010-06-29,16835.0,467.76
513817,2010-06-29,14835.0,118.8
513818,2010-06-29,14735.0,84.93
513819,2010-06-29,13223.0,201.60000000000002
513820,2010-06-29,12567.0,224.6
513822,2010-06-29,13939.0,158.52
513827,2010-06-29,13715.0,755.02
513830,2010-06-29,13089.0,1420.6000000000001
513847,2010-06-29,13089.0,38.4
513853,2010-06-29,13089.0,15.0
513854,2010-06-29,17377.0,513.95
513855,2010-06-29,15078.0,485.99
513856,2010-06-29,15078.0,39.0
513857,2010-06-29,13089.0,942.4
513858,2010-06-29,13299.0,351.18
513859,2010-06-29,13089.0,29.700000000000003
513862,2010-06-29,13059.0,103.19999999999999
513876,2010-06-29,12471.0,643.5
513878,2010-06-29,16103.0,325.49
513879,2010-06-29,12471.0,17.700000000000003
513902,2010-06-29,17342.0,301.0
513915,2010-06-29,17884.0,108.06
513919,2010-06-29,15769.0,2145.0
513922,2010-06-29,17884.0,38.5
513926,2010-06-29,14774.0,241.45
513934,2010-06-29,14224.0,139.85
513936,2010-06-29,16923.0,200.91000000000003
513937,2010-06-29,14006.0,156.0
513938,2010-06-29,13089.0,510.24
513939,2010-06-29,13562.0,677.55
513940,2010-06-29,12788.0,146.1
513941,2010-06-29,12529.0,316.48
513943,2010-06-29,14040.0,944.0799999999999
513945,2010-06-29,13001.0,532.8000000000001
513948,2010-06-29,14389.0,306.95
513949,2010-06-29,17191.0,143.27
513950,2010-06-29,15425.0,277.40000000000003
513952,2010-06-29,14049.0,1552.8
513953,2010-06-29,14426.0,1548.14
513956,2010-06-29,15808.0,754.84
513958,2010-06-29,16680.0,97.5
513959,2010-06-29,13620.0,112.34
513960,2010-06-29,15430.0,836.75
513961,2010-06-29,15005.0,210.44
513963,2010-06-29,13694.0,3499.8
513964,2010-06-29,12380.0,1585.95
513965,2010-06-29,12380.0,626.4
513968,2010-06-29,18225.0,144.55
513970,2010-06-29,17332.0,166.6
513971,2010-06-29,12695.0,81.66
513972,2010-06-29,15532.0,459.5
513973,2010-06-29,13027.0,1008.0
513974,2010-06-29,16176.0,395.20000000000005
513975,2010-06-29,13451.0,499.88
513984,2010-06-30,14180.0,74.7
513987,2010-06-30,12415.0,2326.7400000000002
513990,2010-06-30,16754.0,838.74
513991,2010-06-30,14092.0,342.61
513992,2010-06-30,16754.0,1044.21
513993,2010-06-30,17949.0,318.0
513995,2010-06-30,13813.0,417.87
513996,2010-06-30,15842.0,172.55
513998,2010-06-30,16556.0,371.85
514002,2010-06-30,17155.0,159.6
514004,2010-06-30,14156.0,620.65
514005,2010-06-30,13446.0,379.89
514008,2010-06-30,16170.0,306.78
514009,2010-06-30,15755.0,309.53
514013,2010-06-30,13214.0,217.32
514015,2010-06-30,13752.0,404.45000000000005
514016,2010-06-30,15251.0,389.78000000000003
514018,2010-06-30,13739.0,75.3
514019,2010-06-30,14422.0,313.95
514021,2010-06-30,17508.0,302.4
514022,2010-06-30,15039.0,594.17
514023,2010-06-30,14530.0,710.41
514026,2010-06-30,17676.0,331.57
514036,2010-06-30,15615.0,679.08
514047,2010-06-30,16686.0,286.27
514058,2010-06-30,17578.0,154.07999999999998
514059,2010-06-30,17389.0,624.12
514061,2010-06-30,13078.0,322.8
514063,2010-06-30,12708.0,294.5
514064,2010-06-30,14398.0,446.49
514082,2010-06-30,16684.0,3921.74
514085,2010-06-30,17666.0,311.4
514087,2010-06-30,16684.0,1421.3999999999999
514091,2010-06-30,16684.0,330.0
514092,2010-06-30,14205.0,156.5
514096,2010-06-30,17531.0,409.98
514098,2010-06-30,13097.0,423.95
514105,2010-06-30,16814.0,492.62
514106,2010-06-30,18053.0,241.2
514107,2010-06-30,14606.0,134.71
514108,2010-06-30,13756.0,354.75
514114,2010-06-30,14555.0,527.6
514116,2010-06-30,16592.0,228.2
514117,2010-06-30,16592.0,185.0
514119,2010-06-30,14217.0,416.6
514126,2010-06-30,17602.0,284.19
514127,2010-06-30,15447.0,100.65
514129,2010-06-30,16098.0,159.47
514130,2010-06-30,15486.0,102.0
514131,2010-06-30,13269.0,282.65
514132,2010-06-30,13269.0,27.839999999999996
514134,2010-06-30,14584.0,148.04000000000002
514136,2010-06-30,16071.0,184.4
514137,2010-06-30,17923.0,102.0
514138,2010-06-30,14911.0,513.65
514140,2010-06-30,17748.0,358.15
514141,2010-06-30,15581.0,248.48
514152,2010-06-30,13814.0,678.2
514155,2010-06-30,14825.0,178.2
514160,2010-06-30,14609.0,114.12
514161,2010-06-30,13875.0,377.35
514163,2010-06-30,16283.0,622.26
514164,2010-06-30,13872.0,303.14
514165,2010-06-30,12714.0,734.0600000000001
514166,2010-06-30,14754.0,27.84
514184,2010-06-30,13319.0,335.4
514188,2010-06-30,13319.0,15.299999999999999
514203,2010-06-30,17931.0,659.3
514204,2010-06-30,15039.0,204.0
514208,2010-06-30,13649.0,310.41
514209,2010-06-30,18215.0,192.3
514210,2010-06-30,18231.0,287.98
514211,2010-06-30,13589.0,224.04
514212,2010-06-30,14882.0,171.3
514217,2010-07-01,17029.0,288.15
514218,2010-07-01,14911.0,914.33
514219,2010-07-01,12575.0,305.8
514220,2010-07-01,17146.0,869.68
514221,2010-07-01,12653.0,1950.98
514222,2010-07-01,13021.0,268.28
514224,2010-07-01,15852.0,96.55
514225,2010-07-01,14299.0,502.39
514226,2010-07-01,12468.0,557.66
514231,2010-07-01,17572.0,39.15
514235,2010-07-01,17382.0,40.2
514244,2010-07-01,17083.0,411.64
514254,2010-07-01,13984.0,140.15
514271,2010-07-01,15081.0,304.2
514272,2010-07-01,17239.0,308.45
514274,2010-07-01,16883.0,141.25
514276,2010-07-01,14113.0,88.0
514277,2010-07-01,16190.0,324.74
514278,2010-07-01,15888.0,81.75
514279,2010-07-01,14451.0,234.32
514280,2010-07-01,13081.0,2654.01
514281,2010-07-01,15628.0,328.29
514288,2010-07-01,17176.0,309.85
514289,2010-07-01,13735.0,545.55
514293,2010-07-01,18109.0,221.3
514295,2010-07-01,17651.0,312.85
514296,2010-07-01,13650.0,47.25
514297,2010-07-01,15179.0,313.34000000000003
514298,2010-07-01,13302.0,95.45
514299,2010-07-01,14590.0,150.12
514300,2010-07-01,15851.0,109.73
514302,2010-07-01,14527.0,184.24
514304,2010-07-01,12823.0,190.5
514305,2010-07-01,17675.0,827.6
514306,2010-07-01,16926.0,422.05
514308,2010-07-01,14952.0,450.2
514310,2010-07-01,12765.0,207.39999999999998
514311,2010-07-01,14755.0,461.95
514312,2010-07-01,12662.0,339.3
514313,2010-07-01,14709.0,429.41
514314,2010-07-01,14139.0,146.57999999999998
514316,2010-07-01,16654.0,322.8
514317,2010-07-01,16809.0,116.28
514318,2010-07-01,16743.0,219.42
514319,2010-07-01,12576.0,294.75
514321,2010-07-01,15013.0,228.83
514322,2010-07-01,14135.0,379.2
514323,2010-07-01,13659.0,164.7
514324,2010-07-01,16011.0,144.69
514325,2010-07-01,15361.0,79.95
514328,2010-07-01,17913.0,254.69
514330,2010-07-01,14849.0,831.1
514331,2010-07-01,14051.0,332.5
514333,2010-07-01,14849.0,39.8
514334,2010-07-01,13292.0,210.45
514335,2010-07-01,13439.0,284.28
514336,2010-07-01,17187.0,263.76
514337,2010-07-01,16359.0,102.7
514339,2010-07-01,15062.0,346.86
514342,2010-07-01,13408.0,336.6
514343,2010-07-01,17227.0,81.89999999999999
514344,2010-07-01,14540.0,352.06
514345,2010-07-01,13963.0,135.42000000000002
514346,2010-07-01,14134.0,513.1800000000001
514347,2010-07-01,13557.0,155.73
514348,2010-07-01,18217.0,300.84000000000003
514349,2010-07-01,18061.0,93.8
514350,2010-07-01,13317.0,310.42
514351,2010-07-01,17080.0,283.05
514352,2010-07-01,17848.0,15.23
514355,2010-07-01,17589.0,1777.7
514356,2010-07-01,17635.0,313.28
514358,2010-07-01,15625.0,282.74
514359,2010-07-01,16907.0,104.65
514360,2010-07-01,13004.0,301.65999999999997
514362,2010-07-01,14154.0,1305.32
514364,2010-07-01,17851.0,104.35
514365,2010-07-01,13468.0,189.51
514366,2010-07-01,13969.0,189.67000000000002
514367,2010-07-01,15015.0,267.54
514369,2010-07-02,12477.0,2464.63
514370,2010-07-02,14693.0,101.8
514371,2010-07-02,12422.0,227.73
514373,2010-07-02,18065.0,325.6
514374,2010-07-02,13394.0,340.84000000000003
514375,2010-07-02,16701.0,292.18
514376,2010-07-02,18230.0,288.0
514377,2010-07-02,17734.0,308.09000000000003
514378,2010-07-02,15885.0,102.0
514379,2010-07-02,15218.0,521.53
514383,2010-07-02,17236.0,123.45
514386,2010-07-02,18053.0,29.849999999999998
514387,2010-07-02,12633.0,2036.3899999999999
514389,2010-07-02,17949.0,788.4
514391,2010-07-02,12921.0,527.04
514393,2010-07-02,16571.0,11.7
514394,2010-07-02,12921.0,39.0
514395,2010-07-02,15498.0,348.1
514396,2010-07-02,14699.0,242.46
514397,2010-07-02,16779.0,176.04
514461,2010-07-02,17841.0,263.04
514462,2010-07-02,14963.0,189.66
514463,2010-07-02,17428.0,1077.13
514464,2010-07-02,17428.0,15.0
514465,2010-07-02,13113.0,556.84
514466,2010-07-02,14606.0,256.15000000000003
514467,2010-07-02,15034.0,436.03000000000003
514468,2010-07-02,16401.0,213.85
514469,2010-07-02,12748.0,6.35
514470,2010-07-02,17644.0,306.63
514471,2010-07-02,12748.0,177.0
514479,2010-07-02,13246.0,157.17
514480,2010-07-02,16409.0,720.67
514481,2010-07-02,14210.0,438.51
514483,2010-07-02,17850.0,846.22
514487,2010-07-02,18002.0,107.35
514488,2010-07-02,17988.0,10.8
514490,2010-07-02,12409.0,101.88
514492,2010-07-02,17850.0,533.74
514493,2010-07-02,17850.0,648.78
514495,2010-07-02,14366.0,136.0
514496,2010-07-04,17021.0,108.75
514497,2010-07-04,16782.0,194.53
514498,2010-07-04,16782.0,311.48
514499,2010-07-04,14896.0,275.54
514500,2010-07-04,13542.0,104.86
514502,2010-07-04,12843.0,531.65
514503,2010-07-04,15443.0,344.17
514504,2010-07-04,13782.0,39.0
514505,2010-07-04,17201.0,236.62
514506,2010-07-04,13125.0,158.57
514507,2010-07-04,14415.0,655.01
514508,2010-07-04,13093.0,854.88
514509,2010-07-04,15369.0,3439.02
514510,2010-07-04,14647.0,276.75
514511,2010-07-04,16032.0,414.19
514512,2010-07-04,14247.0,146.78
514513,2010-07-04,13029.0,347.7
514514,2010-07-04,15976.0,371.69
514515,2010-07-04,14828.0,724.56
514516,2010-07-04,17406.0,293.11
514517,2010-07-04,13089.0,664.8
514518,2010-07-05,17850.0,423.24
514519,2010-07-05,17850.0,270.12
514520,2010-07-05,17850.0,568.11
514521,2010-07-05,13694.0,1172.6399999999999
514523,2010-07-05,17850.0,288.02
514524,2010-07-05,14655.0,561.2
514525,2010-07-05,13629.0,990.0
514527,2010-07-05,17960.0,50.400000000000006
514529,2010-07-05,12681.0,498.72
514530,2010-07-05,17850.0,631.38
514531,2010-07-05,17850.0,587.24
514533,2010-07-05,16974.0,276.25
514534,2010-07-05,17850.0,395.12
514537,2010-07-05,15291.0,310.4
514540,2010-07-05,17850.0,414.19
514542,2010-07-05,18179.0,450.0
514544,2010-07-05,17238.0,204.01999999999998
514545,2010-07-05,17850.0,574.12
514551,2010-07-05,17376.0,141.25
514552,2010-07-05,16161.0,182.0
514553,2010-07-05,14710.0,186.18
514554,2010-07-05,15885.0,148.32
514555,2010-07-05,17850.0,407.22
514556,2010-07-05,17850.0,565.0
514558,2010-07-05,17850.0,289.58
514559,2010-07-05,17850.0,469.81
514563,2010-07-05,15039.0,864.03
514565,2010-07-05,17850.0,293.0
514567,2010-07-05,15627.0,280.16
514573,2010-07-05,17961.0,14.25
514583,2010-07-05,17949.0,466.20000000000005
514597,2010-07-05,13041.0,181.94
514599,2010-07-05,12755.0,18.3
514600,2010-07-05,17850.0,553.78
514601,2010-07-05,17850.0,378.18
514613,2010-07-05,18172.0,329.3
514630,2010-07-05,16458.0,182.63
514639,2010-07-05,14680.0,622.0
514643,2010-07-05,12469.0,1113.7
514660,2010-07-05,15678.0,731.48
514661,2010-07-05,14701.0,552.17
514662,2010-07-05,14701.0,0.85
514664,2010-07-05,17774.0,409.0
514665,2010-07-05,16110.0,481.79
514666,2010-07-05,16493.0,140.7
514667,2010-07-05,15969.0,103.75999999999999
514668,2010-07-05,17867.0,141.29999999999998
514669,2010-07-05,17080.0,23.4
514670,2010-07-05,15611.0,78.0
514671,2010-07-05,16177.0,366.75
514672,2010-07-05,17464.0,384.69
514673,2010-07-05,17491.0,306.75
514675,2010-07-05,13069.0,210.59
514676,2010-07-05,14606.0,106.5
514677,2010-07-05,12953.0,498.96000000000004
514678,2010-07-05,15768.0,20.16
514679,2010-07-05,16705.0,1892.87
514680,2010-07-05,16444.0,95.53
514681,2010-07-05,16158.0,71.15
514682,2010-07-05,12693.0,489.35
514685,2010-07-05,15076.0,555.94
514686,2010-07-05,17742.0,95.46000000000001
514688,2010-07-05,16668.0,139.06
514690,2010-07-05,17068.0,187.67000000000002
514691,2010-07-05,17469.0,271.25
514692,2010-07-05,12500.0,127.50000000000001
514693,2010-07-05,17287.0,194.76999999999998
514694,2010-07-05,17757.0,118.35000000000001
514695,2010-07-05,13798.0,639.9
514696,2010-07-05,14900.0,13.919999999999998
514697,2010-07-05,18258.0,359.47999999999996
514703,2010-07-05,17307.0,90.0
514705,2010-07-05,16558.0,213.01999999999998
514714,2010-07-05,14918.0,611.7
514715,2010-07-05,17218.0,210.9
514716,2010-07-05,15253.0,501.33000000000004
514719,2010-07-05,13450.0,309.36
514720,2010-07-05,14911.0,524.3
514721,2010-07-05,15311.0,1547.01
514722,2010-07-05,17589.0,475.15
514723,2010-07-05,14818.0,281.55
514724,2010-07-06,16503.0,302.93
514725,2010-07-06,16497.0,153.95
514726,2010-07-06,14898.0,172.55
514727,2010-07-06,17679.0,426.0
514729,2010-07-06,15061.0,3274.4
514730,2010-07-06,14609.0,107.63999999999999
514731,2010-07-06,15061.0,545.9
514732,2010-07-06,15061.0,283.61
514734,2010-07-06,14679.0,478.15999999999997
514736,2010-07-06,16746.0,492.62
514744,2010-07-06,14228.0,342.44
514759,2010-07-06,16570.0,422.1
514774,2010-07-06,14911.0,423.90000000000003
514785,2010-07-06,13082.0,147.0
514797,2010-07-06,16422.0,892.5
514800,2010-07-06,15650.0,194.8
514801,2010-07-06,16576.0,227.4
514802,2010-07-06,13963.0,127.76
514803,2010-07-06,17901.0,119.69999999999999
514805,2010-07-06,17901.0,30.0
514806,2010-07-06,16393.0,149.12
514807,2010-07-06,12835.0,160.25
514808,2010-07-06,12403.0,555.6600000000001
514809,2010-07-06,12678.0,816.6
514810,2010-07-06,12431.0,294.88
514811,2010-07-06,15738.0,293.61
514812,2010-07-06,17377.0,210.9
514813,2010-07-06,17377.0,17.85
514814,2010-07-06,12402.0,189.89999999999998
514823,2010-07-06,12730.0,703.25
514824,2010-07-06,17651.0,308.96
514825,2010-07-06,16153.0,278.25
514826,2010-07-06,14452.0,127.3
514827,2010-07-06,15841.0,315.81
514828,2010-07-06,15245.0,545.96
514829,2010-07-06,14745.0,306.7
514830,2010-07-06,12825.0,303.8
514831,2010-07-06,14745.0,17.0
514834,2010-07-06,15061.0,439.32
514836,2010-07-06,14186.0,201.4
514838,2010-07-06,14239.0,135.46
514839,2010-07-06,16126.0,499.90000000000003
514840,2010-07-06,14876.0,53.1
514841,2010-07-06,12749.0,832.9
514842,2010-07-06,13491.0,218.36
514843,2010-07-06,17730.0,313.63
514844,2010-07-06,15125.0,395.62
514845,2010-07-06,18171.0,247.5
514849,2010-07-06,17707.0,58.5
514850,2010-07-06,17145.0,750.76
514851,2010-07-06,17145.0,252.8
514852,2010-07-06,16229.0,348.56
514856,2010-07-06,13909.0,112.46
514857,2010-07-06,15879.0,107.8
514858,2010-07-07,14279.0,81.36
514859,2010-07-07,13798.0,367.2
514860,2010-07-07,13199.0,138.24
514861,2010-07-07,13327.0,362.2
514862,2010-07-07,16859.0,211.20000000000002
514863,2010-07-07,16859.0,17.700000000000003
514864,2010-07-07,12632.0,374.56
514865,2010-07-07,15137.0,430.58
514866,2010-07-07,14016.0,1230.2
514867,2010-07-07,12583.0,500.8
514869,2010-07-07,14748.0,1.25
514870,2010-07-07,16029.0,1125.0
514871,2010-07-07,16029.0,529.0
514872,2010-07-07,16186.0,427.38
514874,2010-07-07,14154.0,175.2
514875,2010-07-07,17381.0,211.2
514876,2010-07-07,17511.0,2869.52
514877,2010-07-07,13798.0,427.0
514938,2010-07-07,16700.0,313.41
514940,2010-07-07,16883.0,117.42
514943,2010-07-07,14715.0,138.35
514949,2010-07-07,12759.0,451.45
514951,2010-07-07,16443.0,162.24
514954,2010-07-07,15504.0,61.84
514962,2010-07-07,14156.0,1554.45
514964,2010-07-07,15044.0,478.01
514966,2010-07-07,14770.0,164.82
514967,2010-07-07,17110.0,150.3
514969,2010-07-07,17611.0,398.21000000000004
514970,2010-07-07,15133.0,518.78
514971,2010-07-07,16209.0,495.36
514972,2010-07-07,16873.0,1169.02
514973,2010-07-07,17213.0,456.94
514974,2010-07-07,14467.0,209.9
514975,2010-07-07,14199.0,102.0
514976,2010-07-07,16197.0,173.7
514978,2010-07-07,14101.0,362.74
514979,2010-07-07,14911.0,771.65
514981,2010-07-07,14530.0,27.900000000000002
514982,2010-07-07,16934.0,100.3
514983,2010-07-07,17129.0,31.85
514984,2010-07-07,17841.0,221.81
514985,2010-07-07,15494.0,114.49000000000001
514989,2010-07-07,17706.0,244.85
514990,2010-07-07,17706.0,23.6
514993,2010-07-07,13593.0,611.67
514996,2010-07-07,16422.0,243.35999999999999
514998,2010-07-07,13534.0,192.88
514999,2010-07-07,16607.0,278.57
515003,2010-07-07,16649.0,306.58000000000004
515004,2010-07-07,13288.0,266.47
515005,2010-07-07,13901.0,285.31
515006,2010-07-07,13093.0,529.5699999999999
515008,2010-07-07,15056.0,133.45
515009,2010-07-07,14175.0,629.8
515010,2010-07-07,14498.0,341.4
515012,2010-07-07,15581.0,1760.39
515015,2010-07-07,16954.0,334.53
515016,2010-07-07,13677.0,273.96
515017,2010-07-07,13969.0,136.5
515018,2010-07-08,14639.0,607.62
515019,2010-07-08,12712.0,207.60000000000002
515020,2010-07-08,12399.0,318.47
515021,2010-07-08,18276.0,164.7
515022,2010-07-08,13117.0,92.75999999999999
515023,2010-07-08,16133.0,300.65
515024,2010-07-08,12975.0,511.38
515025,2010-07-08,15127.0,304.97
515026,2010-07-08,17623.0,303.35
515027,2010-07-08,17519.0,330.53
515028,2010-07-08,13102.0,300.56
515029,2010-07-08,13201.0,467.13
515030,2010-07-08,16119.0,160.8
515036,2010-07-08,17368.0,156.3
515088,2010-07-08,17988.0,66.8
515091,2010-07-08,16544.0,110.3
515093,2010-07-08,16057.0,326.3
515094,2010-07-08,17389.0,543.48
515096,2010-07-08,16539.0,300.45
515097,2010-07-08,14882.0,132.55
515098,2010-07-08,13835.0,76.75
515099,2010-07-08,13468.0,239.1
515100,2010-07-08,14527.0,89.5
515107,2010-07-08,14621.0,309.46000000000004
515109,2010-07-08,16918.0,87.99
515110,2010-07-08,13408.0,328.2
515111,2010-07-08,16266.0,204.24
515112,2010-07-08,13408.0,29.700000000000003
515113,2010-07-08,16266.0,71.0
515114,2010-07-08,13668.0,655.41
515115,2010-07-08,16383.0,420.08
515116,2010-07-08,13001.0,444.03000000000003
515117,2010-07-08,15513.0,508.02000000000004
515118,2010-07-08,12782.0,232.1
515119,2010-07-08,15518.0,279.18
515121,2010-07-08,15005.0,259.75
515122,2010-07-08,12863.0,322.09999999999997
515123,2010-07-08,12592.0,661.02
515124,2010-07-08,16008.0,147.18
515126,2010-07-08,16650.0,637.4
515127,2010-07-08,14695.0,636.04
515141,2010-07-08,14692.0,134.9
515146,2010-07-08,12592.0,661.02
515149,2010-07-08,12963.0,716.08
515150,2010-07-08,18279.0,231.33999999999997
515152,2010-07-08,15681.0,104.1
515154,2010-07-08,13078.0,306.3
515156,2010-07-08,16466.0,313.25
515157,2010-07-08,13571.0,129.2
515161,2010-07-08,12841.0,345.1
515165,2010-07-08,13564.0,908.32
515166,2010-07-08,17920.0,107.17
515167,2010-07-08,13564.0,16.75
515168,2010-07-08,13564.0,9.9
515174,2010-07-08,15101.0,516.41
515175,2010-07-08,13777.0,306.22
515176,2010-07-08,13399.0,99.9
515177,2010-07-08,13997.0,226.01
515178,2010-07-08,13997.0,12.75
515179,2010-07-08,16032.0,494.49
515180,2010-07-08,16713.0,376.6
515181,2010-07-08,17231.0,220.13
515182,2010-07-08,14702.0,361.81
515183,2010-07-08,16549.0,147.97
515184,2010-07-09,12839.0,329.8
515185,2010-07-09,15141.0,252.72
515187,2010-07-09,14156.0,17995.88
515192,2010-07-09,18225.0,1895.3799999999999
515253,2010-07-09,18260.0,679.3
515255,2010-07-09,17228.0,226.01999999999998
515257,2010-07-09,17241.0,234.55
515259,2010-07-09,13576.0,520.52
515260,2010-07-09,12748.0,2.5
515261,2010-07-09,16814.0,253.19
515265,2010-07-09,14911.0,205.74
515277,2010-07-09,13113.0,319.32
515278,2010-07-09,18036.0,112.46
515279,2010-07-09,17492.0,354.6
515280,2010-07-09,12621.0,666.9
515281,2010-07-09,13734.0,2970.7500000000005
515286,2010-07-09,15129.0,350.0
515288,2010-07-09,17865.0,362.93
515290,2010-07-09,13485.0,248.18
515295,2010-07-09,14580.0,14.850000000000001
515296,2010-07-09,13734.0,3031.4000000000005
515301,2010-07-09,14031.0,515.12
515303,2010-07-09,15283.0,99.58000000000001
515305,2010-07-09,14911.0,1197.15
515310,2010-07-09,15856.0,542.7
